Opportunity_ID,Opportunity Name,Account Name,Stage Name,Amount,Close Date,Probability,Owner Name,Lead Source,Type,Metrics,Economic Buyer,Decision Criteria,Decision Process,Paper Process,Identify Pain,Champion,Competition,Created At,Batch ID
536,General Motors Company - Advanced Monitoring Implementation,General Motors Company,Stage 1 - Proposal,1491903.0,2025-09-12,74.0,Sarah Chen,Referral,New Business,,CFO - Jimmy Murillo,,"115 day evaluation, 4 stakeholders",,,Angel Lewis MD - IT Director,,2025-09-17 00:11:31.636745,batch_20250917_001131
537,General Electric Company - Endpoint Protection Implementation,General Electric Company,Stage 1 - Negotiation,1164086.0,2025-12-27,90.0,Michael Rodriguez,Referral,New Business,"Reduce security incidents by 57%, improve MTTR by 46%",,,"79 day evaluation, 3 stakeholders",,Current solution has limited visibility,,,2025-09-17 00:11:31.636746,batch_20250917_001131
538,Verizon Communications Inc. - Advanced Monitoring Implementation,Verizon Communications Inc.,Stage 1 - Prospecting,1364135.0,2025-09-12,89.0,Christopher Lee,Trade Show,New Business,,CFO - Miss Aimee Montoya,"Compliance requirements, Security effectiveness, Support quality","89 day evaluation, 5 stakeholders",,,,,2025-09-17 00:11:31.636746,batch_20250917_001131
539,Morgan Stanley - Security Analytics Implementation,Morgan Stanley,Stage 1 - Qualification,57780.0,2025-08-27,55.0,Maria Garcia,Partner,New Business,"Reduce security incidents by 47%, improve MTTR by 40%",,,"111 day evaluation, 4 stakeholders",Security assessment required,Current solution has limited visibility,,,2025-09-17 00:11:31.636747,batch_20250917_001131
540,Caterpillar Inc. - Professional Services Implementation,Caterpillar Inc.,Stage 1 - Negotiation,37735.0,2025-06-28,21.0,Robert Johnson,Referral,New Business,,CEO - Deborah Freeman,,,,,Sarah Davis - SOC Manager,"Trend Micro, Carbon Black",2025-09-17 00:11:31.636747,batch_20250917_001131
541,PayPal Holdings Inc. - Endpoint Protection Implementation,PayPal Holdings Inc.,Stage 1 - Proposal,454588.0,2025-08-08,78.0,Sarah Chen,Cold Call,New Business,"Reduce security incidents by 53%, improve MTTR by 56%",CFO - Aaron Wise,"Vendor stability, Total cost of ownership, Performance impact","74 day evaluation, 6 stakeholders",Legal review required,Current solution has limited visibility,Deborah Figueroa - SOC Manager,"Symantec, Carbon Black",2025-09-17 00:11:31.636748,batch_20250917_001131
542,IBM Corporation - Asset Discovery Implementation,IBM Corporation,Stage 1 - Prospecting,78516.0,2025-10-11,78.0,Michael Rodriguez,Referral,New Business,"Reduce security incidents by 59%, improve MTTR by 63%",CFO - Adam Jones,"Ease of deployment, Support quality, Vendor stability","66 day evaluation, 6 stakeholders",Security assessment required,Current solution has complex management,Stephanie Gardner - IT Director,"SentinelOne, Trend Micro",2025-09-17 00:11:31.636748,batch_20250917_001131
543,Mastercard Inc. - Asset Discovery Implementation,Mastercard Inc.,Stage 1 - Prospecting,708361.0,2026-01-07,34.0,Maria Garcia,Cold Call,New Business,,CISO - Brittany Anderson,,,,Current solution has high false positives,,"Symantec, Check Point",2025-09-17 00:11:31.636749,batch_20250917_001131
544,Bank of America Corp. - Threat Intelligence Implementation,Bank of America Corp.,Stage 1 - Prospecting,25371.0,2025-10-28,26.0,Rachel Martinez,Website,New Business,"Reduce security incidents by 45%, improve MTTR by 77%",CEO - Christine Wright,"Security effectiveness, Ease of deployment, Scalability","63 day evaluation, 4 stakeholders",Security assessment required,Current solution has complex management,Richard Henson - SOC Manager,"Carbon Black, Check Point",2025-09-17 00:11:31.636749,batch_20250917_001131
545,Broadcom Inc. - Asset Discovery Implementation,Broadcom Inc.,Stage 1 - Prospecting,411251.0,2025-09-30,48.0,Kevin Brown,Partner,New Business,"Reduce security incidents by 31%, improve MTTR by 43%",CFO - Brittany Spears,"Support quality, Performance impact, Vendor stability","66 day evaluation, 6 stakeholders",Security assessment required,Current solution has complex management,Vanessa Cochran - Security Analyst,"Carbon Black, Trend Micro",2025-09-17 00:11:31.636750,batch_20250917_001131
546,Wells Fargo & Co. - Threat Intelligence Implementation,Wells Fargo & Co.,Stage 1 - Proposal,1809288.0,2025-10-11,47.0,Christopher Lee,Partner,New Business,"Reduce security incidents by 68%, improve MTTR by 67%",CISO - Norman Cook,"Total cost of ownership, Integration capabilities, Scalability","88 day evaluation, 4 stakeholders",Procurement approval required,Current solution has limited visibility,Rebekah Shields - IT Director,"Palo Alto Networks, Check Point",2025-09-17 00:11:31.636750,batch_20250917_001131
547,Starbucks Corporation - Endpoint Protection Implementation,Starbucks Corporation,Stage 1 - Prospecting,263852.0,2025-12-01,21.0,Michael Rodriguez,Website,New Business,"Reduce security incidents by 53%, improve MTTR by 48%",CISO - Richard Rodriguez,"Performance impact, Vendor stability, Scalability","67 day evaluation, 6 stakeholders",Procurement approval required,Current solution has complex management,Shannon Walker - SOC Manager,"SentinelOne, McAfee",2025-09-17 00:11:31.636751,batch_20250917_001131
548,Wells Fargo & Co. - Security Analytics Implementation,Wells Fargo & Co.,Stage 1 - Prospecting,38579.0,2025-12-12,57.0,Robert Johnson,Partner,New Business,"Reduce security incidents by 47%, improve MTTR by 76%",CTO - Eric Pope,"Support quality, Security effectiveness, Compliance requirements","119 day evaluation, 5 stakeholders",Legal review required,Current solution has slow response times,Alexander Lee - IT Director,"McAfee, Trend Micro",2025-09-17 00:11:31.636751,batch_20250917_001131
549,Intel Corporation - Security Platform Implementation,Intel Corporation,Stage 1 - Prospecting,396915.0,2025-08-01,37.0,Kevin Brown,Partner,New Business,"Reduce security incidents by 59%, improve MTTR by 61%",CTO - Tracy Ramirez,"Vendor stability, Compliance requirements, Performance impact","80 day evaluation, 7 stakeholders",Security assessment required,Current solution has high false positives,Jennifer Zavala - Security Analyst,"Cylance, Check Point",2025-09-17 00:11:31.636752,batch_20250917_001131
550,Ford Motor Company - Security Marketplace Implementation,Ford Motor Company,Stage 1 - Proposal,1429275.0,2025-08-05,37.0,Maria Garcia,Cold Call,New Business,,,,"74 day evaluation, 6 stakeholders",,Current solution has high false positives,,,2025-09-17 00:11:31.636752,batch_20250917_001131
551,IBM Corporation - Endpoint Protection Implementation,IBM Corporation,Stage 1 - Negotiation,61048.0,2025-08-18,13.0,Maria Garcia,Website,New Business,"Reduce security incidents by 44%, improve MTTR by 72%",CISO - Donald Walker,"Performance impact, Integration capabilities, Vendor stability","101 day evaluation, 7 stakeholders",Procurement approval required,Current solution has slow response times,Megan Mcclain - IT Director,"McAfee, SentinelOne",2025-09-17 00:20:13.236729,batch_20250917_002013
552,Ford Motor Company - Threat Intelligence Implementation,Ford Motor Company,Stage 1 - Proposal,69597.0,2025-08-18,54.0,Michael Rodriguez,Cold Call,New Business,,,,,Procurement approval required,,,"Carbon Black, SentinelOne",2025-09-17 00:20:13.236734,batch_20250917_002013
553,Boeing Company - Complete Security Suite Implementation,Boeing Company,Stage 1 - Qualification,222049.0,2025-10-26,36.0,Robert Johnson,Cold Call,New Business,,CTO - Connie Lawrence,,,Legal review required,Current solution has limited visibility,,"Symantec, SentinelOne",2025-09-17 00:20:13.236735,batch_20250917_002013
554,Comcast Corporation - Advanced Monitoring Implementation,Comcast Corporation,Stage 1 - Proposal,1689462.0,2025-10-29,28.0,Rachel Martinez,Trade Show,New Business,"Reduce security incidents by 45%, improve MTTR by 75%",CEO - Christopher Bernard,"Support quality, Performance impact, Ease of deployment","74 day evaluation, 4 stakeholders",Security assessment required,Current solution has complex management,Brandon Davis - Security Analyst,"SentinelOne, Carbon Black",2025-09-17 00:20:13.236736,batch_20250917_002013
555,JPMorgan Chase & Co. - Professional Services Implementation,JPMorgan Chase & Co.,Stage 1 - Negotiation,412690.0,2025-10-29,11.0,Lisa Wang,Partner,New Business,,,,,Security assessment required,,Valerie Gray - SOC Manager,,2025-09-17 00:20:13.236738,batch_20250917_002013
556,IBM Corporation - Vulnerability Management Implementation,IBM Corporation,Stage 1 - Needs Analysis,838792.0,2025-09-15,24.0,James Wilson,Website,New Business,"Reduce security incidents by 66%, improve MTTR by 45%",CISO - Lisa Hensley,,"94 day evaluation, 4 stakeholders",,,,,2025-09-17 00:20:13.236739,batch_20250917_002013
557,Advanced Micro Devices Inc. - Security Marketplace Implementation,Advanced Micro Devices Inc.,Stage 1 - Proposal,52760.0,2025-09-13,25.0,Amanda Davis,Trade Show,New Business,"Reduce security incidents by 34%, improve MTTR by 61%",CISO - Bobby Hall,"Performance impact, Integration capabilities, Compliance requirements","74 day evaluation, 3 stakeholders",Legal review required,Current solution has high false positives,Donald Reid - Security Analyst,"Carbon Black, SentinelOne",2025-09-17 00:20:13.236740,batch_20250917_002013
558,Cisco Systems Inc. - Endpoint Protection Implementation,Cisco Systems Inc.,Stage 1 - Negotiation,246002.0,2025-10-31,41.0,Christopher Lee,Trade Show,New Business,"Reduce security incidents by 57%, improve MTTR by 62%",,,"106 day evaluation, 3 stakeholders",,,Maria Lynch - Security Analyst,,2025-09-17 00:20:13.236741,batch_20250917_002013
559,NVIDIA Corporation - Complete Security Suite Implementation,NVIDIA Corporation,Stage 1 - Proposal,49931.0,2025-07-06,66.0,David Thompson,Website,New Business,"Reduce security incidents by 30%, improve MTTR by 45%",CTO - Carla Gray,,,Procurement approval required,Current solution has high false positives,,,2025-09-17 00:20:13.236742,batch_20250917_002013
560,AT&T Inc. - Security Analytics Implementation,AT&T Inc.,Stage 1 - Qualification,1960858.0,2026-01-12,17.0,Lisa Wang,Referral,New Business,"Reduce security incidents by 33%, improve MTTR by 77%",,"Performance impact, Ease of deployment, Security effectiveness",,,Current solution has high false positives,,"Carbon Black, Symantec",2025-09-17 00:20:13.236742,batch_20250917_002013
561,Oracle Corporation - Endpoint Protection Implementation,Oracle Corporation,Stage 1 - Negotiation,57271.0,2026-02-28,50.0,Christopher Lee,Partner,New Business,,CTO - Emily Rios,,,,Current solution has complex management,,,2025-09-17 00:20:13.236743,batch_20250917_002013
562,Intuit Inc. - Complete Security Suite Implementation,Intuit Inc.,Stage 1 - Qualification,59760.0,2025-10-11,48.0,James Wilson,Partner,New Business,"Reduce security incidents by 36%, improve MTTR by 48%",,"Total cost of ownership, Performance impact, Vendor stability",,Procurement approval required,Current solution has limited visibility,,,2025-09-17 00:20:13.236743,batch_20250917_002013
563,Mastercard Inc. - Professional Services Implementation,Mastercard Inc.,Stage 1 - Prospecting,91244.0,2025-08-02,26.0,Sarah Chen,Cold Call,New Business,,,"Total cost of ownership, Performance impact, Vendor stability","117 day evaluation, 4 stakeholders",,Current solution has high false positives,,,2025-09-17 00:20:13.236744,batch_20250917_002013
564,Netflix Inc. - Threat Intelligence Implementation,Netflix Inc.,Stage 1 - Needs Analysis,291182.0,2025-05-08,89.0,Amanda Davis,Trade Show,New Business,,,"Ease of deployment, Vendor stability, Support quality",,,,Shannon Smith - IT Director,,2025-09-17 00:20:13.236744,batch_20250917_002013
565,AT&T Inc. - Security Platform Implementation,AT&T Inc.,Stage 1 - Prospecting,204633.0,2025-12-24,61.0,Rachel Martinez,Referral,New Business,"Reduce security incidents by 34%, improve MTTR by 57%",CEO - Kimberly Adams,"Performance impact, Support quality, Vendor stability","113 day evaluation, 7 stakeholders",Procurement approval required,Current solution has high false positives,Ashley Graham - Security Analyst,"McAfee, Cylance",2025-09-17 00:20:13.236745,batch_20250917_002013
566,Morgan Stanley - Security Analytics Implementation,Morgan Stanley,Stage 1 - Negotiation,412775.0,2025-07-18,83.0,Michael Rodriguez,Trade Show,New Business,"Reduce security incidents by 32%, improve MTTR by 67%",CISO - Sherri Baker,"Performance impact, Integration capabilities, Ease of deployment","87 day evaluation, 3 stakeholders",Security assessment required,Current solution has limited visibility,Cassandra Gaines - SOC Manager,"Trend Micro, Carbon Black",2025-09-17 00:20:13.236746,batch_20250917_002013
568,Caterpillar Inc. - Complete Security Suite Implementation,Caterpillar Inc.,Stage 1 - Negotiation,855868.0,2026-01-14,40.0,Robert Johnson,Website,New Business,,CTO - April Nguyen,,"86 day evaluation, 7 stakeholders",,,,,2025-09-17 00:20:13.236747,batch_20250917_002013
569,JPMorgan Chase & Co. - Professional Services Implementation,JPMorgan Chase & Co.,Stage 1 - Negotiation,38970.0,2025-09-17,68.0,David Thompson,Website,New Business,"Reduce security incidents by 59%, improve MTTR by 73%",CEO - Anthony Humphrey,"Scalability, Support quality, Performance impact","118 day evaluation, 7 stakeholders",Procurement approval required,Current solution has slow response times,Angelica Tucker - SOC Manager,"Fortinet, Check Point",2025-09-17 00:20:13.236747,batch_20250917_002013
570,Chevron Corporation - Complete Security Suite Implementation,Chevron Corporation,Stage 1 - Needs Analysis,93327.0,2025-07-08,52.0,David Thompson,Cold Call,New Business,"Reduce security incidents by 64%, improve MTTR by 45%",CTO - Pamela Anderson,"Ease of deployment, Integration capabilities, Scalability","104 day evaluation, 4 stakeholders",Security assessment required,Current solution has slow response times,Joshua Baker - Security Analyst,"Palo Alto Networks, Check Point",2025-09-17 00:20:13.236748,batch_20250917_002013
571,Cisco Systems Inc. - Vulnerability Management Implementation,Cisco Systems Inc.,Stage 1 - Negotiation,132645.0,2026-01-20,10.0,Maria Garcia,Trade Show,New Business,,,,"87 day evaluation, 6 stakeholders",,,Christina Collins - IT Director,"Palo Alto Networks, Cylance",2025-09-17 00:20:13.236748,batch_20250917_002013
572,PayPal Holdings Inc. - Threat Intelligence Implementation,PayPal Holdings Inc.,Stage 1 - Qualification,1741289.0,2026-03-01,16.0,James Wilson,Referral,New Business,"Reduce security incidents by 50%, improve MTTR by 53%",CFO - Jessica Holmes,"Vendor stability, Performance impact, Support quality","116 day evaluation, 6 stakeholders",Procurement approval required,Current solution has complex management,Danny Morgan - IT Director,"Carbon Black, Fortinet",2025-09-17 00:20:13.236749,batch_20250917_002013
573,Microsoft Corporation - Vulnerability Management Implementation,Microsoft Corporation,Stage 1 - Qualification,70870.0,2025-08-15,29.0,Sarah Chen,Partner,New Business,"Reduce security incidents by 60%, improve MTTR by 47%",CTO - Daniel Jones,"Scalability, Compliance requirements, Support quality","83 day evaluation, 4 stakeholders",Security assessment required,Current solution has high false positives,Crystal Whitehead - Security Analyst,"McAfee, Carbon Black",2025-09-17 00:20:13.236749,batch_20250917_002013
